,x,y,z
5710,6.0,62.0,-39.96962637562362
5714,10.0,62.0,-35.72942827416773
5718,14.0,62.0,-33.60031975752682
5722,18.0,62.0,-34.353596843750495
5726,22.0,62.0,-35.50603743951642
5730,26.0,62.0,-39.64740756632318
5734,30.0,62.0,-40.46357025727278
5738,34.0,62.0,-38.54153536964965
5742,38.0,62.0,-38.067101629991754
5746,42.0,62.0,-38.85863920671684
5750,46.0,62.0,-38.36479894403306
5754,50.0,62.0,-37.90302076065982
5758,54.0,62.0,-38.77991229195544
5762,58.0,62.0,-38.05973603888166
5766,62.0,62.0,-36.33168147970292
5770,66.0,62.0,-35.18612098036367
5774,70.0,62.0,-39.186009270186034
5778,74.0,62.0,-43.076245647196004
5782,78.0,62.0,-41.76049007300765
5786,82.0,62.0,-40.09571757937065
5790,86.0,62.0,-38.593112722793606
6074,2.0,66.0,-39.655895159665135
6078,6.0,66.0,-40.34886074165705
6082,10.0,66.0,-35.26455409897866
6086,14.0,66.0,-33.23205378870586
6090,18.0,66.0,-34.81637295430696
6094,22.0,66.0,-36.60153416499986
6098,26.0,66.0,-40.298897427307764
6102,30.0,66.0,-40.24962590376201
6106,34.0,66.0,-38.276433244301664
6110,38.0,66.0,-39.34452189653784
6114,42.0,66.0,-39.97658012828059
6118,46.0,66.0,-38.08844094853785
6122,50.0,66.0,-37.22182932413847
6126,54.0,66.0,-38.39806170114335
6130,58.0,66.0,-37.31150764222344
6134,62.0,66.0,-35.62745906342928
6138,66.0,66.0,-35.07252166920358
6142,70.0,66.0,-39.23475725232733
6146,74.0,66.0,-43.27937802546966
6150,78.0,66.0,-42.10148247255478
6154,82.0,66.0,-39.53290929579557
6158,86.0,66.0,-38.17520629754725
6442,2.0,70.0,-41.29412791078199
6446,6.0,70.0,-40.955356415370396
6450,10.0,70.0,-34.78280172016806
6454,14.0,70.0,-32.8672080537269
6458,18.0,70.0,-35.58920754537986
6462,22.0,70.0,-38.13412340522519
6466,26.0,70.0,-39.84432851383436
6470,30.0,70.0,-39.5371574850163
6474,34.0,70.0,-38.58729515534262
6478,38.0,70.0,-40.09639972608929
6482,42.0,70.0,-40.62789381676419
6486,46.0,70.0,-38.08772001842949
6490,50.0,70.0,-36.60849974325437
6494,54.0,70.0,-37.85606209373711
6498,58.0,70.0,-36.794933367716794
6502,62.0,70.0,-35.06292352272339
6506,66.0,70.0,-35.41032363573068
6510,70.0,70.0,-39.21360655162289
6514,74.0,70.0,-42.597157582631546
6518,78.0,70.0,-41.3498786686368
6522,82.0,70.0,-38.66330349815991
6526,86.0,70.0,-39.143273425003805
6810,2.0,74.0,-43.00802100532048
6814,6.0,74.0,-40.6662236357132
6818,10.0,74.0,-34.34988898994909
6822,14.0,74.0,-32.80651650372004
6826,18.0,74.0,-36.629179568758005
6830,22.0,74.0,-40.38260511971685
6834,26.0,74.0,-39.62123476369544
6838,30.0,74.0,-38.714435654809954
6842,34.0,74.0,-38.9961954857822
6846,38.0,74.0,-39.753975847746474
6850,42.0,74.0,-40.42768483216671
6854,46.0,74.0,-38.13976928803336
6858,50.0,74.0,-36.28669985324163
6862,54.0,74.0,-37.239014098192975
6866,58.0,74.0,-36.38653964304239
6870,62.0,74.0,-34.705549552925376
6874,66.0,74.0,-35.99763055229843
6878,70.0,74.0,-39.55986570785429
6882,74.0,74.0,-41.49167793301224
6886,78.0,74.0,-40.35173638151298
6890,82.0,74.0,-38.45802508779086
6894,86.0,74.0,-40.846923734202704
7178,2.0,78.0,-43.057784371157
7182,6.0,78.0,-39.38772710743837
7186,10.0,78.0,-33.930874494419854
7190,14.0,78.0,-32.969970593254956
7194,18.0,78.0,-37.982731910131186
7198,22.0,78.0,-42.3977873703277
7202,26.0,78.0,-40.03340259221501
7206,30.0,78.0,-38.30885741996875
7210,34.0,78.0,-39.66841559060376
7214,38.0,78.0,-39.725179587957186
7218,42.0,78.0,-39.12888889088714
7222,46.0,78.0,-37.87545955410295
7226,50.0,78.0,-35.99918992808903
7230,54.0,78.0,-36.4926828013107
7234,58.0,78.0,-36.15352297554029
7238,62.0,78.0,-34.75735582014559
7242,66.0,78.0,-36.763399676969414
7246,70.0,78.0,-40.55887756162532
7250,74.0,78.0,-40.5844818612382
7254,78.0,78.0,-40.13180924244552
7258,82.0,78.0,-39.66062521302902
7262,86.0,78.0,-41.35159595245818
7546,2.0,82.0,-41.85847409771033
7550,6.0,82.0,-38.48297588078048
7554,10.0,82.0,-33.65563807013863
7558,14.0,82.0,-33.505664660109915
7562,18.0,82.0,-38.948503003910574
7566,22.0,82.0,-42.97898305065662
7570,26.0,82.0,-40.26278806192255
7574,30.0,82.0,-38.26507293778667
7578,34.0,82.0,-40.311797070174784
7582,38.0,82.0,-40.28152251216771
7586,42.0,82.0,-38.02148332181252
7590,46.0,82.0,-37.421221879470224
7594,50.0,82.0,-35.830754986114755
7598,54.0,82.0,-35.51621412752738
7602,58.0,82.0,-35.79378017374631
7606,62.0,82.0,-35.116947637410846
7610,66.0,82.0,-37.63703455441753
7614,70.0,82.0,-41.32027283731474
7618,74.0,82.0,-40.34700913949077
7622,78.0,82.0,-40.89189630252822
7626,82.0,82.0,-41.536475925691015
7630,86.0,82.0,-40.95426739746608
7914,2.0,86.0,-41.06300080769981
7918,6.0,86.0,-37.65677297954692
7922,10.0,86.0,-33.58452781707712
7926,14.0,86.0,-34.46242797414994
7930,18.0,86.0,-39.44940397290128
7934,22.0,86.0,-42.28487911571022
7938,26.0,86.0,-40.274236431370525
7942,30.0,86.0,-38.46859896293979
7946,34.0,86.0,-40.148262682947816
7950,38.0,86.0,-40.06845736941905
7954,42.0,86.0,-37.58285657709983
7958,46.0,86.0,-36.81237152910962
7962,50.0,86.0,-35.60617905472714
7966,54.0,86.0,-34.66542474689039
7970,58.0,86.0,-35.38419561238073
7974,62.0,86.0,-35.675954162189214
7978,66.0,86.0,-38.15245568589663
7982,70.0,86.0,-41.4545640821226
7986,74.0,86.0,-40.6198719851163
7990,78.0,86.0,-41.79181662977867
7994,82.0,86.0,-43.23859197934009
7998,86.0,86.0,-41.085512323687674
8282,2.0,90.0,-39.71339241449803
8286,6.0,90.0,-36.67504611368242
8290,10.0,90.0,-33.79124011777582
8294,14.0,90.0,-35.21905003955248
8298,18.0,90.0,-39.52900556133996
8302,22.0,90.0,-41.318884444174785
8306,26.0,90.0,-40.406782103338024
8310,30.0,90.0,-38.798402389813276
8314,34.0,90.0,-39.26318464784226
8318,38.0,90.0,-39.3706032246556
8322,42.0,90.0,-37.14467379043984
8326,46.0,90.0,-35.92293668480776
8330,50.0,90.0,-35.08565508831223
8334,54.0,90.0,-34.199817804529346
8338,58.0,90.0,-35.33906215499461
8342,62.0,90.0,-36.476680578569926
8346,66.0,90.0,-37.7624456006854
8350,70.0,90.0,-41.19451894137999
8354,74.0,90.0,-41.633260347399556
8358,78.0,90.0,-42.785541160512125
8362,82.0,90.0,-44.42908667526684
8366,86.0,90.0,-41.19302199617445
8650,2.0,94.0,-38.14514519906782
8654,6.0,94.0,-36.56644044498112
8658,10.0,94.0,-34.2015780031573
8662,14.0,94.0,-35.64067127022144
8666,18.0,94.0,-38.89644600424913
8670,22.0,94.0,-40.27456471156485
8674,26.0,94.0,-40.54137009360448
8678,30.0,94.0,-39.1733889668083
8682,34.0,94.0,-38.38017386428241
8686,38.0,94.0,-38.67697266353228
8690,42.0,94.0,-36.993789344746126
8694,46.0,94.0,-35.2512756470936
8698,50.0,94.0,-34.59444985466472
8702,54.0,94.0,-34.20152490726519
8706,58.0,94.0,-35.32770603947829
8710,62.0,94.0,-37.4819282527886
8714,66.0,94.0,-37.83634548840547
8718,70.0,94.0,-40.5707076135505
8722,74.0,94.0,-42.83161532825657
8726,78.0,94.0,-43.669423873492875
8730,82.0,94.0,-44.194569067326036
8734,86.0,94.0,-40.50364615050494
9018,2.0,98.0,-37.25565032384477
9022,6.0,98.0,-36.29877589911958
9026,10.0,98.0,-34.65214684306883
9030,14.0,98.0,-36.287418316471665
9034,18.0,98.0,-38.300604789241106
9038,22.0,98.0,-39.27610083787575
9042,26.0,98.0,-40.31236283173336
9046,30.0,98.0,-39.63968144674817
9050,34.0,98.0,-38.45313685195597
9054,38.0,98.0,-37.94693538096528
9058,42.0,98.0,-36.90572637191614
9062,46.0,98.0,-34.871528676470355
9066,50.0,98.0,-34.100712471247796
9070,54.0,98.0,-34.36915188201389
9074,58.0,98.0,-35.53003934023871
9078,62.0,98.0,-39.09497602927802
9082,66.0,98.0,-39.315915462574246
9086,70.0,98.0,-39.805197395822965
9090,74.0,98.0,-43.45421030340221
9094,78.0,98.0,-44.00806181440818
9098,82.0,98.0,-42.99768490451817
9102,86.0,98.0,-40.22405724222044
9386,2.0,102.0,-36.33907010189654
9390,6.0,102.0,-35.68135387520545
9394,10.0,102.0,-35.53730167051289
9398,14.0,102.0,-37.16299898861916
9402,18.0,102.0,-38.02200686095653
9406,22.0,102.0,-38.568740867448746
9410,26.0,102.0,-39.98300849049664
9414,30.0,102.0,-39.886262075252844
9418,34.0,102.0,-38.95381502839783
9422,38.0,102.0,-37.41898039418367
9426,42.0,102.0,-36.10376318571237
9430,46.0,102.0,-34.351575692892595
9434,50.0,102.0,-33.37971925046702
9438,54.0,102.0,-34.39367678022593
9442,58.0,102.0,-36.071502334951546
9446,62.0,102.0,-40.08948833330528
9450,66.0,102.0,-39.907003056085024
9454,70.0,102.0,-39.89919310588095
9458,74.0,102.0,-43.82099262837991
9462,78.0,102.0,-43.87336299534929
9466,82.0,102.0,-42.215335834191876
9470,86.0,102.0,-39.50740251221263
9754,2.0,106.0,-35.603467212289175
9758,6.0,106.0,-36.241445426486735
9762,10.0,106.0,-36.74063971685739
9766,14.0,106.0,-38.252953330866184
9770,18.0,106.0,-38.16796233647979
9774,22.0,106.0,-37.88084827405778
9778,26.0,106.0,-39.72278082756426
9782,30.0,106.0,-39.8190597728829
9786,34.0,106.0,-39.04468741707412
9790,38.0,106.0,-37.30767660050034
9794,42.0,106.0,-35.2765984390767
9798,46.0,106.0,-33.70217575355181
9802,50.0,106.0,-32.77745920527879
9806,54.0,106.0,-34.97829879749274
9810,58.0,106.0,-37.01617840638896
9814,62.0,106.0,-39.36459037201921
9818,66.0,106.0,-39.40257275168501
9822,70.0,106.0,-40.50630527976084
9826,74.0,106.0,-43.213766286348
9830,78.0,106.0,-42.599304201329815
9834,82.0,106.0,-41.08537624205569
9838,86.0,106.0,-39.17612134090756
10122,2.0,110.0,-35.41596506973648
10126,6.0,110.0,-36.94575289370982
10130,10.0,110.0,-38.08384301614034
10134,14.0,110.0,-39.25469847351309
10138,18.0,110.0,-38.4355143968341
10142,22.0,110.0,-37.57754897994867
10146,26.0,110.0,-39.621815002836975
10150,30.0,110.0,-39.60218728023527
10154,34.0,110.0,-38.68125049406406
10158,38.0,110.0,-37.326991683122685
10162,42.0,110.0,-34.6931089868524
10166,46.0,110.0,-33.04402843090493
10170,50.0,110.0,-32.86612255928148
10174,54.0,110.0,-36.13064069278462
10178,58.0,110.0,-38.406826440846565
10182,62.0,110.0,-38.43247183763042
10186,66.0,110.0,-39.36996560580682
10190,70.0,110.0,-41.85107360381886
10194,74.0,110.0,-41.747510687003896
10198,78.0,110.0,-40.93904483054617
10202,82.0,110.0,-41.05830407430411
10206,86.0,110.0,-40.81226800999259
10490,2.0,114.0,-35.137365712830196
10494,6.0,114.0,-37.40722629752031
10498,10.0,114.0,-39.29828017915079
10502,14.0,114.0,-39.702950437588676
10506,18.0,114.0,-38.26376976716929
10510,22.0,114.0,-37.78088862640349
10514,26.0,114.0,-39.38578574929645
10518,30.0,114.0,-39.13692139842586
10522,34.0,114.0,-38.29316763375484
10526,38.0,114.0,-37.31158890227376
10530,42.0,114.0,-34.10355624518152
10534,46.0,114.0,-32.43260497233397
10538,50.0,114.0,-33.24780189028807
10542,54.0,114.0,-36.92361020193342
10546,58.0,114.0,-38.8882313461092
10550,62.0,114.0,-37.81563427687724
10554,66.0,114.0,-39.67706084474157
10558,70.0,114.0,-42.84745590942586
10562,74.0,114.0,-40.672588262934354
10566,78.0,114.0,-40.432443644759374
10570,82.0,114.0,-42.341342156962476
10574,86.0,114.0,-41.94968195369902
10858,2.0,118.0,-35.348368729659796
10862,6.0,118.0,-38.43619255019674
10866,10.0,118.0,-40.007845242906235
10870,14.0,118.0,-39.767999390085606
10874,18.0,118.0,-38.07836373437322
10878,22.0,118.0,-38.007713326921895
10882,26.0,118.0,-38.84944419536872
10886,30.0,118.0,-38.766408084525295
10890,34.0,118.0,-38.23588252487794
10894,38.0,118.0,-36.743967619263366
10898,42.0,118.0,-33.43525520598769
10902,46.0,118.0,-32.04112962940328
10906,50.0,118.0,-33.86648399521885
10910,54.0,118.0,-37.031284187048065
10914,58.0,118.0,-38.102983788151406
10918,62.0,118.0,-37.88283674512636
10922,66.0,118.0,-39.99255711400681
10926,70.0,118.0,-41.657463822053515
10930,74.0,118.0,-39.96163743721353
10934,78.0,118.0,-41.36240941845567
10938,82.0,118.0,-42.70891664867077
10942,86.0,118.0,-42.39874755715458
11226,2.0,122.0,-35.852836432755225
11230,6.0,122.0,-39.23494007782219
11234,10.0,122.0,-40.158717489811984
11238,14.0,122.0,-39.421999193692265
11242,18.0,122.0,-37.85220679694477
11246,22.0,122.0,-37.857219360913646
11250,26.0,122.0,-38.469924206836815
11254,30.0,122.0,-38.41631796665501
11258,34.0,122.0,-38.13075776601726
11262,38.0,122.0,-35.8424692448137
11266,42.0,122.0,-32.780500652034
11270,46.0,122.0,-32.007386339518256
11274,50.0,122.0,-34.44156486076323
11278,54.0,122.0,-36.61964167224536
11282,58.0,122.0,-37.08473149945557
11286,62.0,122.0,-38.59524643784333
11290,66.0,122.0,-39.30976935052553
11294,70.0,122.0,-39.88320785285354
11298,74.0,122.0,-40.1222554175786
11302,78.0,122.0,-41.979402964846074
11306,82.0,122.0,-42.70505556854179
11310,86.0,122.0,-42.76354360919032
11594,2.0,126.0,-36.00470683873993
11598,6.0,126.0,-39.54772551667603
11602,10.0,126.0,-39.858413129437764
11606,14.0,126.0,-39.08656286823849
11610,18.0,126.0,-37.92284352563324
11614,22.0,126.0,-37.375995623653836
11618,26.0,126.0,-38.10443296866253
11622,30.0,126.0,-38.37064702030708
11626,34.0,126.0,-38.00574441961568
11630,38.0,126.0,-34.954212412177704
11634,42.0,126.0,-32.347765785189324
11638,46.0,126.0,-32.73155140583972
11642,50.0,126.0,-34.72131081083279
11646,54.0,126.0,-36.21109832682043
11650,58.0,126.0,-36.55224447102196
11654,62.0,126.0,-39.841455584355835
11658,66.0,126.0,-39.57353629375375
11662,70.0,126.0,-38.05608019842877
11666,74.0,126.0,-40.83065700233456
11670,78.0,126.0,-42.127880492933436
